smiles,binding
COCCCOCC(=O)CC(C)c1ccccc1c1ccsc1,-5.424956908819935
Clc1ccsc1c1ccoc1CC(C),-5.422606498632174
c1ccc(O)cc1c1ccoc1CC(=O)COCCO,-5.418660662651722
N1CCNCC1c1ccc(F)cc1CC(C)c1ccsc1CCO,-5.401739797627584
c1ccc(O)cc1OCCOc1ccc(Cl)cc1CCO,-5.377297319134444
c1ccccc1CN(C)c1ccc(O)cc1NCC,-5.372520138780336
c1ccncc1c1ccsc1CC(C)C(=O)OCN(C)CC(C),-5.3713225875433235
NCCN1CCCCC1C(=O)O,-5.367707920005909
COCCON1CCNCC1CCCCOCC(C)c1ccncc1,-5.364885087339213
FCCOCOCc1ccc(O)cc1c1ccncc1,-5.363101101953822
CCCCOc1ccc(F)cc1CC(=O)S(=O)(=O)NC#N,-5.356040507400716
c1ccsc1COCC(=O)NS(=O)(=O)NCCOc1ccc(O)cc1,-5.354118671145382
ClNCCCCCCOc1ccc(Cl)cc1C(=O)OCOCCO,-5.348709163487416
COCOCCOc1ccoc1c1ccncc1,-5.347733959601371
c1ccc(O)cc1CCOOCCOc1ccc(F)cc1CC(=O),-5.342463567755498
c1ccc(O)cc1CCOCC(C)c1ccoc1,-5.33818615133635
c1ccc(O)cc1OCCOCCCCOCOCCOC,-5.332802312456387
c1ccc(O)cc1N1CCNCC1CC(C)c1ccc(O)cc1COCCOCOCCCO,-5.330643309383042
N1CCNCC1COCCON1CCCCC1NCCC(=O)O,-5.327570372451108
C(=O)NCC(C)c1ccoc1,-5.318117995869637
c1ccccc1S(=O)(=O)NC(=O)N,-5.317965557894638
COCCCOCCCCOC(=O)Nc1ccncc1,-5.316032147963752
c1ccc(O)cc1COCCCOCC(=O)CCOCl,-5.315434062047573
CC(=O)c1ccc(O)cc1c1ccncc1c1ccncc1,-5.3147344336623235
c1ccccc1COCc1ccoc1COCCON1CCNCC1,-5.314647638441169
CC(C)c1ccc(Cl)cc1CC(=O)N1CCNCC1C(=O)NCOCCCO,-5.312487111074017
C(=O)OCC(C)CCOC#N,-5.303435192323997
c1ccoc1CN(C)c1ccc(O)cc1CC(=O)CC(C),-5.303435192323997
CCCCON1CCNCC1N1CCNCC1,-5.303435192323997
C(=O)Oc1ccoc1COCCCON1CCNCC1CCCCO,-5.301339147743452
c1ccncc1OCCOCN(C)c1ccc(Cl)cc1CCO,-5.2962321287107255
ClCOCCOc1ccncc1C(=O)Oc1ccc(Cl)cc1F,-5.294425104043251
N1CCNCC1COCOCCOC(=O)Oc1ccc(Cl)cc1C(F)(F)F,-5.292433754803822
ClCCOS(=O)(=O)NC(=O)N,-5.292002069283054
CC(=O)C(=O)OCOCCOc1ccc(F)cc1S(=O)(=O)NCC(C),-5.278357030821837
c1ccc(F)cc1S(=O)(=O)NN1CCNCC1CCCCOCOCc1ccncc1,-5.278278643059191
CCOc1ccccc1OCCOc1ccc(Cl)cc1,-5.278182214153841
N1CCCCC1c1ccc(O)cc1N1CCCCC1N1CCCCC1OCCO,-5.27763750105305
c1ccncc1CC(=O)c1ccncc1C#N,-5.271432756232983
NCCCC(=O)c1ccc(O)cc1OCCONCC,-5.271404812328993
c1ccoc1S(=O)(=O)Nc1ccc(F)cc1c1ccsc1CCONCC,-5.263316061027872
c1ccoc1N1CCCCC1CCO,-5.262377816401474
CC(C)c1ccsc1Cl,-5.262023327989452
CN(C)c1ccsc1NCCCC(=O)CC(=O),-5.258759684142999
Clc1ccc(Cl)cc1C(=O)Nc1ccoc1C#N,-5.232409798346791
Fc1ccc(O)cc1CCCCOc1ccoc1c1ccccc1COCCO,-5.230651070599533
N1CCCCC1c1ccoc1c1ccc(F)cc1c1ccoc1S(=O)(=O)NCl,-5.22734041606438
S(=O)(=O)NC(=O)OC(=O)Oc1ccc(F)cc1OCCOc1ccc(F)cc1,-5.220135109753013
C(=O)NCOCCCCCOc1ccc(O)cc1c1ccoc1,-5.207822364266402
c1ccccc1CC(=O)CC(C)c1ccsc1,-5.204614248653681
c1ccc(F)cc1CN(C)c1ccccc1C(F)(F)F,-5.1973562175836925
OCCOc1ccccc1CC(=O)COC,-5.172008450911206
C(=O)Oc1ccncc1N1CCNCC1CC(=O)N1CCNCC1c1ccoc1,-5.170784608630074
c1ccoc1CCCCON1CCCCC1C(=O)OCCCCON1CCNCC1,-5.160474876316511
C(=O)NOCCOCN(C)CCO,-5.141228320824575
CN(C)N1CCCCC1C(=O)NCN(C)N1CCNCC1,-5.1220586294139325
NCCCOCc1ccoc1c1ccc(F)cc1,-5.121139103287372
COCCCOCCOC(=O)OC(=O)OCOCCCO,-5.1055905293653625
CC(=O)c1ccc(Cl)cc1OCCOOCCOS(=O)(=O)NF,-5.102905783502095
c1ccoc1c1ccncc1c1ccc(Cl)cc1S(=O)(=O)Nc1ccncc1,-5.096586969426491
CC(=O)c1ccncc1CCCCOc1ccoc1,-5.087771728064795
c1ccoc1c1ccsc1C(=O)O,-5.082405933217334
c1ccsc1OCCOc1ccc(O)cc1c1ccc(F)cc1C(=O)O,-5.081801654385544
CC(=O)C(=O)OCN(C)c1ccoc1,-5.078407750723697
CC(C)c1ccncc1CC(C)OCCOCOCCOCOC,-5.076671602485213
COCN1CCCCC1N1CCCCC1CC(C),-5.059646536025317
c1ccsc1COCC(=O)OC(=O)NNCC,-5.0515685611487235
c1ccccc1c1ccccc1OCCO,-5.0401540119971475
N1CCCCC1CN(C)CCOC(=O)O,-5.03061819195241
c1ccc(Cl)cc1c1ccncc1N1CCNCC1COCc1ccoc1COCCO,-5.02445612530672
CN(C)c1ccc(O)cc1c1ccncc1C(=O)Oc1ccccc1OCCO,-5.023667049427662
N1CCNCC1C(=O)NC(=O)Nc1ccncc1,-5.021921335853032
NCCc1ccoc1c1ccc(O)cc1OCCOCCCCO,-5.019380270776216
c1ccncc1C(=O)OC(=O)NNCC,-5.006694697718605
COCCCONCCCCCCOC#N,-5.0066437244711945
FS(=O)(=O)Nc1ccc(F)cc1NCCc1ccncc1F,-4.998642858374251
c1ccncc1N1CCCCC1S(=O)(=O)NCOC,-4.982165587791128
CCOOCCOc1ccccc1NCCN1CCNCC1,-4.97659679468099
c1ccsc1CCOc1ccsc1CN(C)N1CCNCC1,-4.972150233765453
FCCCCONCCNCC,-4.970895178668785
COCc1ccncc1COC,-4.962010369466297
ClCN(C)NCCc1ccc(Cl)cc1CCCCOCCCCO,-4.957683342595988
CCOC(=O)NN1CCNCC1,-4.947225145986214
c1ccsc1CCOCCCCOCC(=O)NCCN1CCNCC1,-4.945320132251696
c1ccc(O)cc1CCCCOCOCCON1CCNCC1OCCOC#N,-4.933371920776694
COCCOCOCCOCS(=O)(=O)NCCO,-4.933371920776694
c1ccoc1C(=O)Nc1ccsc1COCCCOCCCCO,-4.930322469280165
c1ccccc1S(=O)(=O)Nc1ccc(F)cc1COCc1ccoc1,-4.927372657160043
C(=O)Nc1ccc(Cl)cc1NCCCCCCOc1ccoc1OCCO,-4.922437435643145
CC(=O)CC(=O)c1ccc(F)cc1,-4.921570440905009
COCN1CCCCC1c1ccc(O)cc1COCCOCC(=O),-4.918222777497546
CC(C)c1ccc(O)cc1CC(=O)Cl,-4.902452794507237
C(=O)OCOCCOCN1CCCCC1,-4.898541946859872
c1ccncc1CC(C)COCCCOc1ccc(F)cc1CCOc1ccncc1,-4.896885385488335
CCOc1ccccc1COCCOCCCCOC#N,-4.888898891237049
COCCOc1ccc(O)cc1COCCON1CCCCC1c1ccoc1CC(C),-4.883014682957362
c1ccc(O)cc1NCCCOCC(=O)O,-4.882999035538257
N1CCCCC1C(=O)NS(=O)(=O)NNCC,-4.8821685804545
NCCc1ccc(F)cc1COCc1ccccc1,-4.880111628252449
c1ccsc1COCc1ccc(O)cc1COC,-4.880043779949488
Fc1ccc(O)cc1c1ccccc1OCCON1CCNCC1,-4.879605453481723
CC(=O)COCCCON1CCNCC1c1ccc(O)cc1,-4.878113953490951
COCc1ccc(F)cc1CCOCN(C)N1CCCCC1COCCCO,-4.876588019568279
NCCS(=O)(=O)NN1CCCCC1C(=O)O,-4.8618173670155524
ClCC(=O)c1ccc(Cl)cc1c1ccccc1CCCCOCN(C),-4.8595713527267375
N1CCCCC1CN(C)CC(C)c1ccncc1CCOCl,-4.856090948065061
c1ccsc1c1ccccc1c1ccc(O)cc1CCCCOCOCCOS(=O)(=O)N,-4.852153057748707
c1ccncc1CC(C)C(=O)O,-4.840793822428395
c1ccsc1CCOCC(=O)CCOc1ccc(F)cc1,-4.8372702727102315
ClN1CCNCC1CN(C)c1ccc(Cl)cc1COCCCO,-4.831436990244823
N1CCNCC1COCCCOC(=O)OCOCCOCC(C),-4.826262884635325
NCCc1ccc(O)cc1CCOCCCCOCN(C),-4.825691507498315
C(=O)Nc1ccc(O)cc1C(=O)NOCCO,-4.818544616508251
COCN1CCCCC1C(=O)Oc1ccc(F)cc1N1CCCCC1Cl,-4.818544616508251
COCCCOCCCCON1CCCCC1NCC,-4.817886273083469
Fc1ccc(Cl)cc1CC(=O)c1ccncc1N1CCNCC1c1ccccc1,-4.791523833592103
CC(C)CN(C)CCOCCCCO,-4.790567718905158
C(=O)NCOCCOCOCCCOF,-4.78136619988517
CC(=O)c1ccc(Cl)cc1CCOCCCCON1CCNCC1CN(C),-4.779913043715633
FCC(=O)c1ccc(F)cc1c1ccncc1,-4.77779364823818
C(=O)OCCCCON1CCNCC1CC(=O)CCOC(=O)O,-4.777397964097219
CC(=O)c1ccoc1NCCNCC,-4.777040287949565
c1ccccc1C(=O)ONCCCOCF,-4.775981903051349
c1ccncc1CN(C)C(=O)OOCCO,-4.774727104607333
S(=O)(=O)NN1CCNCC1CN(C)C(=O)OCC(C),-4.77270409769614
CCOCC(=O)c1ccsc1c1ccc(F)cc1Cl,-4.768306219139284
COCCCOc1ccncc1OCCOCOCCOCCCCO,-4.767122580172059
c1ccsc1c1ccccc1c1ccncc1,-4.762116989262366
COCc1ccoc1COCCCOCCCCO,-4.756973897266307
COCCOc1ccsc1c1ccc(F)cc1,-4.756548216319589
CC(=O)c1ccoc1CC(C)CC(=O)C(=O)OCOC,-4.75396651407098
COCCCOc1ccoc1COCC(=O)OC#N,-4.752715339192358
S(=O)(=O)NS(=O)(=O)Nc1ccc(Cl)cc1CN(C)OCCON1CCNCC1,-4.750151835081302
c1ccc(Cl)cc1CC(C)c1ccsc1CC(C)C(=O)OCN(C),-4.74113169901774
CC(=O)CC(=O)c1ccoc1c1ccc(F)cc1COCOCCO,-4.740958892607978
COCCC(C)COCCOCc1ccc(O)cc1S(=O)(=O)N,-4.738881198493111
c1ccccc1C(=O)Oc1ccsc1C(=O)OCN(C)c1ccccc1,-4.7355345909289275
CCON1CCNCC1NCCc1ccsc1,-4.732458913207251
ClOCCOc1ccsc1c1ccoc1S(=O)(=O)N,-4.73158951278394
COCc1ccncc1C(=O)Nc1ccccc1OCCOc1ccc(F)cc1,-4.730615482137489
CN(C)CCCCOCCCCOCOCc1ccccc1S(=O)(=O)N,-4.718546757007812
COCCCOC(=O)NC(=O)NCC(=O),-4.716938001952503
OCCON1CCCCC1F,-4.712787900788103
COCCCOCC(=O)N1CCCCC1c1ccc(F)cc1CN(C),-4.7048629407804805
c1ccoc1CC(=O)CC(C)CCCCONCCCC(=O),-4.681562279201992
c1ccncc1CC(C)c1ccsc1CC(C),-4.67936181488656
c1ccncc1c1ccsc1C(=O)NCN(C)c1ccccc1N1CCNCC1,-4.678530484401409
COCCN(C)COCN1CCCCC1,-4.6759245724433836
FCOCCOc1ccc(O)cc1,-4.6693897473528905
CC(C)CC(=O)CCOCOCCOCCCOC(F)(F)F,-4.658232515006552
Fc1ccccc1c1ccc(O)cc1NCCCOCCCO,-4.652601149503351
c1ccsc1N1CCNCC1c1ccncc1CN(C)COCc1ccccc1,-4.639966819933223
CN(C)C(=O)Oc1ccsc1,-4.638158549714893
CN(C)N1CCCCC1COCCCOc1ccccc1CCCCO,-4.637824523570367
CCOCC(C)C(=O)OF,-4.634555665048357
c1ccc(F)cc1C(=O)OC(=O)NCOCCO,-4.6220378302655005
Clc1ccsc1COCCON1CCNCC1CC(=O),-4.6215537924784735
COCCON1CCCCC1C(=O)NN1CCCCC1C(=O)NOCCO,-4.6130010775744426
c1ccc(F)cc1C(=O)NC(=O)NCCCCO,-4.607183660759398
COCN1CCNCC1CCOCCCCOc1ccsc1CCCCO,-4.604168101047765
Clc1ccsc1c1ccncc1Cl,-4.596158749491135
c1ccsc1CC(C)C(=O)Nc1ccccc1C(=O)NS(=O)(=O)N,-4.59457069466181
FCOCc1ccc(Cl)cc1COCCONCCC(=O)O,-4.564901700865523
c1ccccc1C(=O)NN1CCCCC1c1ccsc1NCC,-4.562314484753727
CCCCOCCCCOC(=O)NC(=O)NCCCCO,-4.559047404401162
N1CCNCC1COCCOCCOF,-4.545851185416027
c1ccc(O)cc1COCCOCOCCCOCOCCCOCOCCOc1ccccc1,-4.544076003811762
c1ccncc1c1ccncc1C#N,-4.539798610077691
c1ccoc1C(=O)NCC(C)COCCON1CCNCC1,-4.538084349646855
c1ccc(Cl)cc1N1CCCCC1NCC,-4.535115842743818
c1ccsc1CC(C)OCCON1CCNCC1,-4.53417185766451
CN(C)c1ccccc1c1ccc(O)cc1c1ccc(Cl)cc1C(=O)N,-4.533687846422554
CC(C)C(=O)Oc1ccccc1c1ccc(O)cc1CCOS(=O)(=O)N,-4.525560830089988
N1CCNCC1COCCCOc1ccoc1CN(C)CCOc1ccc(F)cc1,-4.5205657760211775
N1CCNCC1OCCOc1ccc(O)cc1S(=O)(=O)Nc1ccoc1CCO,-4.513813809169653
CN(C)C(=O)Oc1ccsc1NCC,-4.511737807609479
c1ccncc1c1ccccc1c1ccccc1,-4.511564095272152
CCCCOCC(=O)CC(=O)COCCOCN(C),-4.502657158469966
CCOc1ccc(Cl)cc1CCOC(=O)O,-4.500050207463009
CC(C)CC(=O)C(F)(F)F,-4.498140685004127
N1CCCCC1N1CCNCC1S(=O)(=O)NCC(=O),-4.482425532464427
c1ccc(Cl)cc1CCOc1ccncc1C(=O)N,-4.474788035053669
C(=O)Oc1ccccc1c1ccc(O)cc1,-4.470521883742176
C(=O)Oc1ccncc1c1ccoc1CC(=O)CC(=O),-4.458582559605826
c1ccoc1N1CCCCC1CCOCOC,-4.450683401811631
CCCCOc1ccc(F)cc1COCCOCCOCCOCC(=O),-4.4503834157808875
C(=O)OOCCOCOCCCONCC,-4.449467796523791
CCCCOc1ccsc1S(=O)(=O)NC(F)(F)F,-4.448520238746828
N1CCNCC1c1ccsc1c1ccc(F)cc1C#N,-4.444683983429597
c1ccoc1C(=O)NCN(C)COCCCOCOCCCOc1ccc(Cl)cc1,-4.44211553107206
N1CCNCC1c1ccsc1c1ccoc1c1ccoc1,-4.440401538778683
CCCCONCCCC(C)COCCO,-4.436233798487161
NCCCOCCOCc1ccoc1c1ccccc1CCO,-4.3993171085006
c1ccc(F)cc1NCCc1ccc(Cl)cc1C(=O)O,-4.389811579089625
FCOCCCOc1ccsc1c1ccccc1,-4.38710891926652
c1ccccc1COCCOCC(=O)NCOCCCOc1ccoc1,-4.377064892491811
c1ccccc1OCCOc1ccc(O)cc1,-4.374102522188405
OCCON1CCCCC1C(=O)ON1CCCCC1c1ccoc1c1ccc(Cl)cc1,-4.373776841380948
c1ccsc1OCCOCC(C)CC(C)NCC,-4.3729363221139455
c1ccc(O)cc1c1ccncc1CN(C)C(=O)O,-4.3667625630535145
S(=O)(=O)NS(=O)(=O)NN1CCNCC1c1ccncc1c1ccccc1,-4.3640177050580915
COCCONCCCC(=O)c1ccc(F)cc1C(F)(F)F,-4.357431552582238
COCCCOc1ccoc1C(=O)N,-4.357125200453388
CCOc1ccoc1CCOC(=O)Oc1ccc(F)cc1CC(=O),-4.35265322491221
C(=O)Nc1ccc(Cl)cc1c1ccc(Cl)cc1CN(C)OCCO,-4.349060330276513
S(=O)(=O)Nc1ccsc1N1CCCCC1OCCOC(=O)OC(F)(F)F,-4.348098351524654
COCCCOc1ccc(O)cc1CCONCCCOCCO,-4.3326676408307065
N1CCCCC1C(=O)NCN(C)c1ccncc1COCCl,-4.3326676408307065
c1ccc(Cl)cc1S(=O)(=O)NCOCCOc1ccsc1c1ccncc1C(=O)O,-4.3309649726122545
c1ccoc1N1CCCCC1N1CCCCC1N1CCCCC1N1CCCCC1,-4.330487949147597
C(=O)Nc1ccoc1CC(C),-4.325683411284931
S(=O)(=O)NCC(C)CCO,-4.3126570101554265
C(=O)OOCCONCCCOC,-4.31205944709855
COCCCOCC(=O)CC(=O)c1ccoc1C(=O)O,-4.30942861762593
COCCOc1ccncc1CCCCOC(=O)NCCCCO,-4.308841473652838
COCCOS(=O)(=O)NCC(C)c1ccc(Cl)cc1OCCO,-4.302718741099066
N1CCNCC1c1ccc(F)cc1CCCCOc1ccc(F)cc1N1CCNCC1F,-4.301143451418037
c1ccc(O)cc1N1CCCCC1c1ccncc1COCCCOOCCO,-4.29399951958047
NCCCCOc1ccc(O)cc1COCC#N,-4.276490909025425
c1ccoc1CCCCOCC(=O),-4.274434106413088
CC(C)C(=O)Oc1ccc(Cl)cc1N1CCCCC1,-4.27303493725238
CCCCOc1ccncc1CC(=O)S(=O)(=O)Nc1ccc(O)cc1CCO,-4.2721204059708
ClC(=O)OCOCCOC(=O)Oc1ccsc1,-4.269707078335949
S(=O)(=O)NCOCCOc1ccccc1c1ccoc1Cl,-4.26781961593343
c1ccoc1N1CCCCC1c1ccc(F)cc1F,-4.267048873146813
FCCCCOOCCOc1ccncc1OCCO,-4.26597454334703
c1ccsc1c1ccsc1COCCOc1ccoc1C(=O)NCl,-4.265872342385119
C(=O)NN1CCNCC1c1ccoc1c1ccoc1CC(=O),-4.257207911466929
CCON1CCNCC1CC(C)COCCO,-4.2517664424159625
CN(C)c1ccc(Cl)cc1CC(=O)CN(C),-4.246807963341653
c1ccoc1c1ccoc1S(=O)(=O)Nc1ccc(O)cc1,-4.239750434826861
ClCC(C)c1ccsc1CCO,-4.239750434826861
CC(=O)NCCCCOc1ccncc1c1ccc(F)cc1,-4.233920263358479
N1CCCCC1c1ccccc1COCCOOCCOCN(C),-4.232353322471735
c1ccoc1CC(C)C(=O)NOCCOc1ccc(O)cc1COCCO,-4.226211636418039
COCCOC(=O)NCOCCOc1ccc(Cl)cc1,-4.22188494589816
COCOCCOCOCc1ccc(F)cc1c1ccc(F)cc1,-4.221712898706433
COCCCOc1ccncc1C(=O)OCCOC(=O)O,-4.2141199979023565
Fc1ccsc1S(=O)(=O)N,-4.2137979296497425
NCCCC(=O)c1ccoc1,-4.213333089428189
ClCOCCOc1ccc(F)cc1COCCCO,-4.213282982720434
c1ccc(O)cc1N1CCCCC1c1ccsc1N1CCNCC1F,-4.210956121192116
c1ccc(Cl)cc1c1ccc(O)cc1C(F)(F)F,-4.208001401255137
c1ccc(F)cc1c1ccccc1C(=O)OCOCCCO,-4.204759789682726
OCCOS(=O)(=O)NCOCCOc1ccccc1C(=O)ON1CCNCC1,-4.202268056783609
S(=O)(=O)Nc1ccc(F)cc1CC(=O)N1CCCCC1COCCCO,-4.201224340682902
c1ccc(O)cc1C(=O)OS(=O)(=O)NS(=O)(=O)N,-4.178981726388158
COCOCCOCN(C)c1ccsc1OCCON1CCCCC1,-4.178981726388158
CC(=O)N1CCNCC1c1ccccc1COCCOF,-4.1725739592847475
c1ccccc1N1CCCCC1C(=O)OCOC,-4.1670992845403525
CC(C)N1CCCCC1C(=O)NCC(C),-4.1670992845403525
C(=O)OC(=O)Nc1ccncc1c1ccoc1CC(C)COC,-4.164979537328077
CN(C)CCOCOCCOCC(C)c1ccoc1COCCO,-4.162144047692013
COCCOc1ccncc1CCCCOc1ccsc1,-4.16010529969127
c1ccccc1CC(=O)COCCCOCCCCOc1ccoc1CC(=O),-4.15391354088443
CN(C)CC(=O)c1ccc(O)cc1S(=O)(=O)N,-4.153619945073682
N1CCNCC1c1ccc(Cl)cc1CCOCC(=O)CC(=O)c1ccncc1,-4.153189337529007
OCCOc1ccsc1N1CCCCC1CC(=O)c1ccc(O)cc1,-4.15277660093687
c1ccccc1c1ccsc1c1ccoc1,-4.138294674799523
c1ccc(O)cc1c1ccoc1S(=O)(=O)NCl,-4.135997687239885
c1ccc(F)cc1OCCOCN(C)c1ccc(F)cc1,-4.127894876721979
CC(C)c1ccoc1c1ccncc1CCCCOS(=O)(=O)N,-4.127736166072276
Clc1ccsc1C(=O)NC(=O)N,-4.120781558688838
c1ccc(O)cc1c1ccccc1OCCOCCOCN(C)C(=O)O,-4.1152281874021375
c1ccccc1COCc1ccoc1C(=O)OCOCNCC,-4.106158544957953
N1CCNCC1COCC(=O)OCC(C)COCCO,-4.10007951213868
CCOc1ccncc1CC(=O)COCCCO,-4.097003189043613
c1ccc(F)cc1CCOCOCCl,-4.0950006701410135
COCN1CCCCC1c1ccsc1c1ccc(F)cc1CN(C),-4.093046377103503
COCCOc1ccc(O)cc1c1ccc(F)cc1N1CCNCC1C(=O)N,-4.082294203526484
CCCCOCOCCON1CCCCC1C#N,-4.082294203526484
CC(=O)COCCCOc1ccc(F)cc1c1ccccc1,-4.07877943834371
C(=O)Nc1ccc(F)cc1c1ccc(Cl)cc1CCO,-4.0774720242683
NCCNCCCOCCON1CCCCC1,-4.077249768756426
c1ccoc1OCCOCOCCCOc1ccc(O)cc1,-4.077249768756426
N1CCNCC1N1CCNCC1CC(=O)COCCOCC(C),-4.075011729328872
CC(C)c1ccc(F)cc1COCCOCN(C)S(=O)(=O)Nc1ccc(O)cc1,-4.06950001491773
OCCOc1ccc(Cl)cc1CCCCOCOC,-4.0617240234297425
CCCCOCOCCCOCC(C)F,-4.0575348332972645
c1ccncc1c1ccoc1F,-4.052293894150572
C(=O)Nc1ccsc1NCCC(=O)OS(=O)(=O)Nc1ccc(Cl)cc1,-4.048578392814054
Fc1ccoc1CCCCOCC(C),-4.047819682934728
ClOCCOc1ccccc1C(=O)OCCCCO,-4.03774032062768
NCCCCON1CCCCC1c1ccc(F)cc1NCC,-4.037225223662589
COCN1CCNCC1N1CCNCC1CC(=O)COC,-4.03519939577814
CC(C)N1CCNCC1COCN1CCNCC1CC(C)c1ccc(F)cc1,-4.032823826378513
c1ccncc1c1ccc(F)cc1N1CCNCC1CN(C),-4.029829214839311
CCCCOCCOc1ccoc1COC,-4.025176284290841
c1ccccc1N1CCNCC1CN(C)c1ccoc1c1ccc(O)cc1c1ccncc1,-4.024052844846667
CCCCOC(=O)NCOCc1ccoc1OCCO,-4.024052844846667
COCCC(=O)c1ccc(F)cc1COCCCOS(=O)(=O)N,-4.020318876620834
FCC(C)c1ccc(Cl)cc1CCCCO,-4.014913330516402
c1ccc(F)cc1N1CCNCC1c1ccncc1COCCOC#N,-4.009953126335392
ClCOCCOCOC,-4.009447589221437
Clc1ccc(O)cc1CCCCOCCCCO,-4.007550863900854
CCOS(=O)(=O)Nc1ccc(O)cc1,-4.003222314945778
NCCc1ccsc1N1CCNCC1c1ccc(O)cc1S(=O)(=O)NCl,-4.0013700391868285
